Record_ID,Original_Record_ID,County,Sub_Location,Date_Start,Date_End,Incident_Summary,Conflict_Type,Conflict_Subtype,Parties_Involved,Full_Text_Description,Source_Name,Source_URL,Data_Source_Type,Latitude,Longitude,Casualties_Reported,Displaced_Persons,Legal_Status,Outcome_Status,NLP_Keywords,Verified,Confidence_Score,Notes
KEN-NBI-182,KEN-NBI-182,Nairobi,Nairobi - April 2024 Cabinet Resolution - River Relocation,4/1/2024,4/30/2024,A Cabinet resolution from April 2024 advised residents living along riverbanks to relocate to higher ground in anticipation of heavy rains and heightened flood risk. This preceded the 2 May public eviction directive and 24 May Interior CS press release.,Water-Land,April 2024 Cabinet Resolution - Residents Along Riverbanks to Relocate to Higher Ground,Cabinet; National Government; Nairobi County; Residents along Nairobi River Corridors,"Kenya Times (December 2025) documented that Governor Sakaja, referring to the genesis of the 2024-2025 enforcement drive, stated: 'Referring to a Cabinet resolution from April 2024, Sakaja noted that the National Government had advised residents living a",Kenya Times,https://thekenyatimes.com/latest-kenya-times-news/mass-eviction-looms-in-nairobi-as-govt-issues-notice-to-landlords-tenants-and-property-owners/,Print/Online News; Government,-1.2864,36.8172,0,Unknown,Cabinet Resolution - Advisory,Active - Escalating Enforcement,"Cabinet resolution, April 2024, riverbanks, higher ground, heavy rains, flood risk, relocation advisory, timeline",Yes,0.94,Kenya Times directly cited.
KEN-NBI-183,KEN-NBI-183,Nairobi,Nairobi - Cabinet Memorandum Issue No. 6 of 2024,4/30/2024,4/30/2024,"Cabinet Memorandum Issue No. 6 of 2024, dated 30 April 2024, formally commenced activities to complete the demarcation and harmonisation of riparian reserves along the Nairobi Rivers Corridors, naming nine rivers from their sources.",Water-Land,Cabinet Memorandum Issue No. 6 of 2024 - Demarcation and Harmonisation of Riparian Reserves,Cabinet; Ministry of Lands CS Alice Wahome; Director of Physical Planning; Director of Surveys; All Nairobi River Corridor Residents,"Kenya Times (December 2025) published the text of the formal notice under Cabinet Memorandum Issue No. 6 of 2024, dated 30 April 2024: 'The Public is hereby notified of the commencement of activities to complete the demarcation and harmonisation of ripar",Kenya Times,https://thekenyatimes.com/latest-kenya-times-news/mass-eviction-looms-in-nairobi-as-govt-issues-notice-to-landlords-tenants-and-property-owners/,Print/Online News; Government,-1.2864,36.8172,0,Unknown,Cabinet Memorandum Issued,Active - Demarcation Underway,"Cabinet Memorandum Issue No. 6 of 2024, demarcation, harmonisation, nine rivers, Nairobi, Mathare, Ngong, Miotoni, Mokoyeti, Mbagathi, Ruaka, Gethathuru, Kibagare",Yes,0.96,Kenya Times directly cited. Memorandum text and nine rivers named confirmed.
KEN-NBI-186,KEN-NBI-186,Nairobi,Nairobi - Ruiru Kiu Block 4/1817 - Fraud and Imminent Auction - ELC E030/2025,1/20/2025,3/25/2025,"The applicant claimed the 1st Respondent fraudulently procured registration of Ruiru Kiu Block 4/1817 in their name, then charged it to the 2nd Respondent (a bank), which issued a Notification of Sale on 20 January 2025 scheduling auction for 26 March 20",Water-Land,Ruiru Kiu Block 4/1817 - Fraudulent Title - Imminent Auction - ELC Thika,Mbuki (Applicant - claimed true owner); 1st Respondent (alleged fraudulent registrant); 2nd Respondent (Bank Chargee); 3rd Respondent (Auctioneer); ELC Thika - ruling 25 March 2025,"Kenya Law records ELC Case E030 of 2025 (Mbuki v Waweru and 3 others, ruling 25 March 2025) at ELC Thika. The Applicant asserted ownership of Ruiru Kiu Block 4/1817, alleging the 1st Respondent fraudulently procured registration through 'acts tainted wit",Kenya Law Reports,https://new.kenyalaw.org/akn/ke/judgment/keelc/2025/2932/eng@2025-03-25,Court Record,-1.148,36.96,0,0,ELC Struck Out - Jurisdiction over Charges,Resolved (Dismissed),"Ruiru Kiu Block 4/1817, fraud, fraudulent registration, bank charge, auction, Notification of Sale, ELC E030/2025, March 2025",Yes,0.94,"Kenya Law directly cited. Case number, parcel and ruling date confirmed."
KEN-KBU-081,KEN-KBU-081,Kiambu,Ruiru - EACC - School Land Converted to Residential - Kahawa Sukari,11/6/2025,12/31/2025,"The EACC filed Thika ELC Case No. E228 of 2025, seeking to recover a 9-acre (3.977 ha) parcel in Ruiru (Ruiru/Kiu Block 3/1372) that was reserved as a secondary school site within the Kahawa Sukari Residential Scheme but was converted to residential use",Water-Land,EACC ELC E228/2025 - Ruiru School Land Irregularly Converted to 37 Residential Plots,Ethics and Anti-Corruption Commission (EACC); Kahawa Sukari Limited; Director of Physical Planning (Kiambu); 37 Private Plot Owners; ELC Thika - Case E228/2025,"Capital FM (November 2025) reported that the EACC filed Thika ELC Case No. E228 of 2025 seeking to recover land parcel Ruiru/Kiu Block 3/1372, measuring approximately 3.977 hectares, in Kahawa Sukari estate, Ruiru, Kiambu County. The land was originally",Capital FM,https://www.capitalfm.co.ke/news/2025/11/eacc-sues-to-recover-ruiru-school-land-turned-residential/,Print/Online News; Court Record,-1.148,36.98,0,0,ELC Case Filed November 2025,Active - Recovery Proceedings,"EACC, Ruiru, Kahawa Sukari, school land, LR Ruiru/Kiu Block 3/1372, 37 plots, ELC E228/2025, KSh 250 million, irregular change of use, 2015",Yes,0.97,"Capital FM directly cited. Named EACC, case number, parcel references and valuation confirmed."
KEN-KBU-082,KEN-KBU-082,Kiambu,Kiambu - Four Water Companies - Access to Information Order - January 2024,1/9/2024,4/22/2024,Four Kiambu County water companies failed to respond to citizens' requests for AGM minutes and staff recruitment records. The Commission on Administrative Justice ordered them on 22 April 2024 to release the requested information within seven days after,Water-Land,Karuri Kikuyu Ruiru-Juja Limuru Water Companies - Commission on Administrative Justice Information Order - 2024,Commission on Administrative Justice (Ombudsman); Karuri Water and Sanitation Company; Kikuyu Water and Sanitation Company; Ruiru-Juja Water and Sewerage Company; Limuru Water and Sewerage Company; Joyce Kibithu; Rachael Kariuki; Moses Githinji; James Ng,"The Commission on Administrative Justice (Ombudsman, 2024) documented that four water and sanitation companies -” Karuri Water and Sanitation Company, Kikuyu Water and Sanitation Company, Ruiru-Juja Water and Sewerage Company, and Limuru Water and Sewe",Commission on Administrative Justice (Ombudsman),https://www.ombudsman.go.ke/index.php/four-water-companies-kiambu-county-ordered-release-information,Government,-1.1711,36.831,0,Unknown,Information Access Order Issued,Active - Compliance Required,"Karuri Water, Kikuyu Water, Ruiru-Juja Water, Limuru Water, Access to Information Act, AGM minutes, ombudsman, April 2024, Kiambu",Yes,0.97,"Ombudsman directly cited. Named companies, requesters, dates and order confirmed."
KEN-KBU-083,KEN-KBU-083,Kiambu,Ruiru - Lari - WRA December 2024 Injunction Ruling Detail,7/17/2023,12/9/2024,The ELC Thika ruling of 9 December 2024 in ELC E009/2023 (Gitau and 28 others v WRA) found that the applicants had not met the threshold for granting injunctive reliefs -” specifically because WRA argued the Lari Swamp is one of the main sources of wat,Water-Land,WRA Lari Swamp - Catchment Conservation Ruling December 2024 - Injunction Threshold Not Met,Gitau and 28 Others; WRA; Chege and 29 Others (Interested Parties); ELC Thika,Kenya Law records the full ELC E009/2023 ruling text (9 December 2024): 'The 1st Defendant submitted that the Plaintiffs have not met the threshold for granting injunctive reliefs. It contended that Lari Swamp is one of the main sources of water for Ruir,Kenya Law Reports,https://new.kenyalaw.org/akn/ke/judgment/keelc/2024/13720/eng@2024-12-09,Court Record,-1.05,36.7,0,Unknown,Injunction Denied - WRA Enforcement Cleared,Resolved (Ruling),"Lari Swamp, 244.66 ha, Ruiru River, WRA, conservation, encroachment, ELC E009/2023, injunction threshold, December 2024",Yes,0.96,"Kenya Law directly cited. Named WRA officer, swamp size, survey date and ruling outcome confirmed."
KEN-NBI-187,KEN-NBI-187,Nairobi,Nairobi - Africa is a Country - ROAPE - Double Disaster Analysis 2024,7/16/2024,7/16/2024,"Africa is a Country (July 2024) published a critical analysis of Nairobi's flood response, documenting that on 4 May 2024, Joseph Ombata, age 5, was killed by the state during 'forceful and illegal evictions' at Mukuru Kwa Reuben, and that no evictions w",Water-Land,Africa is a Country - May 2024 Flood Response - Forced Illegal Evictions,"Africa is a Country (Publication); Joseph Ombata (Deceased, Age 5); Mukuru Kwa Reuben Residents; Government; Civil Society Organizations","Africa is a Country published 'Nairobi's disastrous flood response' on 16 July 2024, documenting that on 4 May 2024, Joseph Ombata, age 5, was killed by the state during 'forceful and illegal evictions at Mukuru Kwa Reuben, an informal settlement in Nair",Africa is a Country,https://africasacountry.com/2024/07/nairobis-disastrous-flood-response,Print/Online News; Academic,-1.306,36.89,1,5000+,Published Analysis - Historical Record,Ongoing,"Joseph Ombata, age 5, Africa is a Country, forced illegal evictions, May 2024, 6-30 metres, riparian reserve, middle-class spared, selective",Yes,0.97,"Africa is a Country directly cited. Named victim, date and legal definition confirmed."
KEN-NBI-188,KEN-NBI-188,Nairobi,Nairobi - Nairobi River Regeneration - KSh 50 Billion - March 2025,3/10/2025,5/13/2026,"President Ruto launched the KSh 50 billion Nairobi River Regeneration and Engineering Works Programme in March 2025. Kenyans.co.ke confirmed full components: 60km sewer line, 50,000 affordable housing units in reclaimed river-corridor land, flood mitigat",Water-Land,KSh 50 Billion Nairobi River Regeneration Programme - March 2025 Full Components,President William Ruto; Ministry of Lands; Ministry of Housing; Nairobi County; NRC; NCWSC; Nairobi River Corridor Communities,"Kenyans.co.ke (December 2025) documented the full components of the KSh 50 billion Nairobi River Regeneration and Engineering Works Programme launched by President Ruto: (1) a 60-km sewer line; (2) 50,000 affordable housing units in reclaimed river-corri",Kenyans.co.ke; Capital FM,https://www.kenyans.co.ke/news/118604-babu-owino-alleges-plan-grab-riparian-land-amid-nairobi-river-clean-exercise,Online News; Print/Online News,-1.2864,36.8172,0,Unknown,Programme Active,Ongoing,"KSh 50 billion, Nairobi River Regeneration, 60km sewer, 50,000 housing units, flood mitigation, sewer upgrade, ecological rehabilitation",Yes,0.96,Kenyans.co.ke directly cited. Programme components confirmed.
KEN-NBI-189,KEN-NBI-189,Nairobi,Nairobi - Tana River - National Flood Framing March 2026,3/19/2026,5/13/2026,"Governor Sakaja, in his March 2026 post-flood statements, explicitly referenced Tana River as another county facing serious flood challenges, framing Nairobi's crisis within a national flood governance problem rather than a purely local planning failure.",Water-Land,Sakaja - Tana River National Flood Challenge - Nairobi Not Alone,Governor Johnson Sakaja; Tana River Communities; National Government; Kenya Red Cross,"Eastleigh Voice (May 2026) reported Governor Sakaja stating: 'We are facing serious flood challenges, not just in Nairobi but across the country, including the Tana River. People must take responsibility. You cannot block waterways and then complain abou",Eastleigh Voice,https://eastleighvoice.co.ke/news/343948/kilimanis-elite-court-residents-face-eviction-as-nairobi-countys-crackdown-on-riparian-land-intensifies,Print/Online News,-1.2864,36.8172,0,Unknown,Active - National Framing,Ongoing,"Tana River, national floods, Sakaja, March 2026, Nairobi not alone, national governance, waterways, Nairobi River",Yes,0.93,Eastleigh Voice directly cited. Quote confirmed.
KEN-NBI-193,KEN-NBI-193,Nairobi,Nairobi - ICFI 2024 - Mathare Double Disaster Analysis - 60-Metre Bulldozers,4/25/2024,5/10/2024,"The International Centre for Frugal Innovation (ICFI, July 2024) documented the specific broken promise at Mathare: residents were told they would be evacuated 30 metres from the riverbank, but the following morning bulldozers demolished everything withi",Water-Land,ICFI - Mathare Double Disaster - 60-Metre Bulldozers Despite 30-Metre Promise,ICFI Researchers; Mathare Residents; Deputy President Gachagua; Government Spokesperson Isaac Mwaura; NYS; KDF Bulldozers,The ICFI published 'Nairobi's Double Disaster: Floods and Forced Evictions' (July 2024) based on field research in Mathare. Key documented findings: (1) Deputy President Gachagua and government spokesperson Isaac Mwaura visited Mathare after the April fl,ICFI,https://www.icfi.nl/news/nairobis-double-disaster-floods-and-forced-evictions,Academic; NGO,-1.259,36.87,15,300+,Forced Demolition - 60 Metres Implemented vs 30-Metre Promise,Enforced,"ICFI, Mathare, double disaster, 60 metres, 30 metres promise, broken promise, 1500 learners, Mathare North Primary, Gachagua, bulldozers, Gigiri hotel",Yes,0.97,ICFI directly cited. Named officials and specific findings confirmed.
KEN-KBU-087,KEN-KBU-087,Kiambu,Kiambu County - Participatory Climate Risk Assessment 2023,10/1/2023,10/31/2023,"The Kiambu County Participatory Climate Risk Assessment (PCRA, October 2023) produced hazard maps and risk profiles for all 11 sub-counties, documenting climate-related hazards -” including flooding and drought -” as top-ranked risks driving land-wat",Water-Land,Kiambu County Participatory Climate Risk Assessment - Sub-County Hazard Profiles,Kiambu County Government; Sub-County Administrations; PCRA Researchers; Community Representatives,"The Kiambu County Participatory Climate Risk Assessment (PCRA, October 2023) produced hazard maps and risk profiles for all 11 Kiambu sub-counties: Kiambu, Ruiru, Githunguri, Juja, Thika, Gatundu North, Gatundu South, Limuru, Lari, Kikuyu, and Kabete. Th",Kiambu County Government; PCRA,https://maarifa.cog.go.ke/sites/default/files/2024-06/PCRA%20Improved%20Version_Kiambu_06.10.2023.pdf,Government,-1.1711,36.831,0,Unknown,Academic/Government Assessment,Active - Policy Guidance,"PCRA, Kiambu, hazard profiles, flooding, drought, Ruiru River, Thika-Chania, Gatundu North, Kahuti, 2023",Yes,0.93,Kiambu County PCRA directly cited.
